fid,name,type,prefab,worldX,worldY,locationID,terrainX,terrainY,region,gisX,gixY,rotYaxis,heightOffset,climate,color
43760,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,620,470,6203347097,33,97,Dak'fron,620.2578125,-470.2421875,16,0,Deep Desert,Brown
43761,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,637,463,6379446346,94,46,Dak'fron,637.734375,-463.640625,38,-9,Deep Desert,Brown
43762,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,523,481,5231648110,16,10,Dak'fron,523.125,-481.921875,-150,-5,Deep Desert,Brown
43763,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,579,473,57932473104,32,104,Dak'fron,579.25,-473.1875,-104,-24,Deep Desert,Brown
43764,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,582,492,5825349204,53,4,Dak'fron,582.4140625,-492.96875,52,-26,Deep Desert,Brown
43765,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,527,454,5270245475,2,75,Dak'fron,527.015625,-454.4140625,-32,-21,Deep Desert,Brown
43766,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,633,484,63312348408,123,8,Dak'fron,633.9609375,-484.9375,-168,-2,Deep Desert,Brown
43767,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,568,471,5682847187,28,87,Dak'fron,568.21875,-471.3203125,32,-28,Deep Desert,Brown
43768,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,714,494,71416494110,16,110,Dak'fron,714.125,-494.140625,-51,-4,Deep Desert,Brown
43769,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,553,468,5538646808,86,8,Dak'fron,553.671875,-468.9375,-78,0,Deep Desert,Brown
43770,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,644,467,64449467118,49,118,Dak'fron,644.3828125,-467.078125,140,0,Deep Desert,Brown
43773,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,582,473,582120473103,120,103,Dak'fron,582.9375,-473.1953125,103,-20,Deep Desert,Brown
43774,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,557,470,55720470122,20,122,Dak'fron,557.15625,-470.046875,-5,-15,Deep Desert,Brown
43775,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,706,492,7067049208,70,8,Dak'fron,706.546875,-492.9375,19,-19,Deep Desert,Brown
43776,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,582,447,58257447127,57,127,Dak'fron,582.4453125,-447.0078125,-125,-3,Deep Desert,Brown
43777,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,629,471,62981471107,81,107,Dak'fron,629.6328125,-471.1640625,18,-24,Deep Desert,Brown
43778,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,506,473,506116473108,116,108,Dak'fron,506.90625,-473.15625,74,-29,Deep Desert,Brown
43779,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,577,491,57710049197,100,97,Dak'fron,577.78125,-491.2421875,142,0,Deep Desert,Brown
43780,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,641,459,6412945989,29,89,Dak'fron,641.2265625,-459.3046875,-125,0,Deep Desert,Brown
43781,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,578,472,57811247201,112,1,Dak'fron,578.875,-472.9921875,-159,0,Deep Desert,Brown
43782,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,689,489,6895648994,56,94,Dak'fron,689.4375,-489.265625,-180,0,Deep Desert,Brown
43783,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,592,455,592115455121,115,121,Dak'fron,592.8984375,-455.0546875,131,0,Deep Desert,Brown
43784,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,583,493,5834649344,46,44,Dak'fron,583.359375,-493.65625,112,0,Deep Desert,Brown
43786,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,590,457,5903945735,39,35,Dak'fron,590.3046875,-457.7265625,-114,0,Deep Desert,Brown
43787,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,586,474,5866747403,67,3,Dak'fron,586.5234375,-474.9765625,-96,0,Deep Desert,Brown
43788,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,530,486,530107486120,107,120,Dak'fron,530.8359375,-486.0625,-52,-28,Deep Desert,Brown
43789,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,608,448,6088744842,87,42,Dak'fron,608.6796875,-448.671875,-92,-13,Deep Desert,Brown
43790,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,655,463,6558246325,82,25,Dak'fron,655.640625,-463.8046875,-158,-17,Deep Desert,Brown
43791,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,626,470,6261847015,18,15,Dak'fron,626.140625,-470.8828125,-64,-17,Deep Desert,Brown
43792,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,524,482,5241848298,18,98,Dak'fron,524.140625,-482.234375,-106,-2,Deep Desert,Brown
43793,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,560,469,5603846901,38,1,Dak'fron,560.296875,-469.9921875,-21,-26,Deep Desert,Brown
43795,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,671,472,67110447272,104,72,Dak'fron,671.8125,-472.4375,44,0,Deep Desert,Brown
43797,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,615,470,61549470116,49,116,Dak'fron,615.3828125,-470.09375,-11,-24,Deep Desert,Brown
43798,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,537,467,5373346788,33,88,Dak'fron,537.2578125,-467.3125,-13,-22,Deep Desert,Brown
43799,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,638,443,63825443117,25,117,Dak'fron,638.1953125,-443.0859375,66,-13,Deep Desert,Brown
43801,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,562,469,56211946913,119,13,Dak'fron,562.9296875,-469.8984375,69,-22,Deep Desert,Brown
43802,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,549,479,5496147970,61,70,Dak'fron,549.4765625,-479.453125,146,-20,Deep Desert,Brown
43804,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,659,464,659123464115,123,115,Dak'fron,659.9609375,-464.1015625,-87,-13,Deep Desert,Brown
43805,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,633,471,63311547198,115,98,Dak'fron,633.8984375,-471.234375,22,-23,Deep Desert,Brown
43806,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,552,479,5523247923,32,23,Dak'fron,552.25,-479.8203125,50,-25,Deep Desert,Brown
43807,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,580,493,580114493125,114,125,Dak'fron,580.890625,-493.0234375,-157,-12,Deep Desert,Brown
43808,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,558,481,5587648149,76,49,Dak'fron,558.59375,-481.6171875,57,-29,Deep Desert,Brown
43809,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,559,482,5591248298,12,98,Dak'fron,559.09375,-482.234375,-12,0,Deep Desert,Brown
43810,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,537,477,53740477118,40,118,Dak'fron,537.3125,-477.078125,-122,0,Deep Desert,Brown
43811,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,668,459,66861459121,61,121,Dak'fron,668.4765625,-459.0546875,11,0,Deep Desert,Brown
43812,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,617,470,61775470113,75,113,Dak'fron,617.5859375,-470.1171875,72,0,Deep Desert,Brown
43813,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,637,484,63779484102,79,102,Dak'fron,637.6171875,-484.203125,59,0,Deep Desert,Brown
43814,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,637,484,63711348468,113,68,Dak'fron,637.8828125,-484.46875,36,-28,Deep Desert,Brown
43815,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,611,445,6117144532,71,32,Dak'fron,611.5546875,-445.75,-48,-8,Deep Desert,Brown
43816,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,565,471,56537471128,37,128,Dak'fron,565.2890625,-471,-127,-19,Deep Desert,Brown
43817,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,581,493,581126493101,126,101,Dak'fron,581.984375,-493.2109375,45,-18,Deep Desert,Brown
43818,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,588,475,58859475109,59,109,Dak'fron,588.4609375,-475.1484375,-175,-2,Deep Desert,Brown
43819,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,538,467,5385946717,59,17,Dak'fron,538.4609375,-467.8671875,-159,-8,Deep Desert,Brown
43820,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,594,491,59412849132,128,32,Dak'fron,595,-491.75,117,-20,Deep Desert,Brown
43822,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,591,497,5915049791,50,91,Dak'fron,591.390625,-497.2890625,-163,0,Deep Desert,Brown
43823,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,527,485,5277048531,70,31,Dak'fron,527.546875,-485.7578125,-72,0,Deep Desert,Brown
43824,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,523,482,52312248264,122,64,Dak'fron,523.953125,-482.5,177,0,Deep Desert,Brown
43825,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,506,473,5066047393,60,93,Dak'fron,506.46875,-473.2734375,107,0,Deep Desert,Brown
43826,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,594,480,5946648005,66,5,Dak'fron,594.515625,-480.9609375,-167,0,Deep Desert,Brown
43827,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,557,481,55732481108,32,108,Dak'fron,557.25,-481.15625,-67,0,Deep Desert,Brown
43828,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,621,470,621113470127,113,127,Dak'fron,621.8828125,-470.0078125,150,0,Deep Desert,Brown
43831,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,504,472,50410647202,106,2,Dak'fron,504.828125,-472.984375,-135,-29,Deep Desert,Brown
43832,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,570,472,57004472119,4,119,Dak'fron,570.03125,-472.0703125,75,-21,Deep Desert,Brown
43833,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,520,466,52039466108,39,108,Dak'fron,520.3046875,-466.15625,151,-3,Deep Desert,Brown
43834,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,590,474,5904447405,44,5,Dak'fron,590.34375,-474.9609375,-15,-13,Deep Desert,Brown
43835,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,589,467,58912346788,123,88,Dak'fron,589.9609375,-467.3125,179,-26,Deep Desert,Brown
43836,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,629,484,62912448423,124,23,Dak'fron,629.96875,-484.8203125,25,-10,Deep Desert,Brown
43837,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,543,469,54304469111,4,111,Dak'fron,543.03125,-469.1328125,159,0,Deep Desert,Brown
43839,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,535,466,5355846611,58,11,Dak'fron,535.453125,-466.9140625,142,0,Deep Desert,Brown
43840,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,543,477,54386477112,86,112,Dak'fron,543.671875,-477.125,37,0,Deep Desert,Brown
43841,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,524,482,5242248264,22,64,Dak'fron,524.171875,-482.5,-142,0,Deep Desert,Brown
43842,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,573,472,57395472111,95,111,Dak'fron,573.7421875,-472.1328125,-115,-5,Deep Desert,Brown
43843,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,686,486,68610948614,109,14,Dak'fron,686.8515625,-486.890625,100,-28,Deep Desert,Brown
43844,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,570,486,57008486110,8,110,Dak'fron,570.0625,-486.140625,-42,-24,Deep Desert,Brown
43846,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,665,466,6656546656,65,56,Dak'fron,665.5078125,-466.5625,-36,-29,Deep Desert,Brown
43847,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,557,480,5577848012,78,12,Dak'fron,557.609375,-480.90625,156,0,Deep Desert,Brown
43848,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,518,469,5180946965,9,65,Dak'fron,518.0703125,-469.4921875,-59,0,Deep Desert,Brown
43849,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,637,493,6373649346,36,46,Dak'fron,637.28125,-493.640625,19,0,Deep Desert,Brown
43850,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,667,467,66705467104,5,104,Dak'fron,667.0390625,-467.1875,30,-20,Deep Desert,Brown
43851,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,551,471,55110347122,103,22,Dak'fron,551.8046875,-471.828125,-140,-12,Deep Desert,Brown
43852,Rocks,1,WOD_Rocks_Flat_Brown_Medium_11,508,473,508120473105,120,105,Dak'fron,508.9375,-473.1796875,32,-21,Deep Desert,Brown
43853,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,504,473,50486473122,86,122,Dak'fron,504.671875,-473.046875,-153,-28,Deep Desert,Brown
43855,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,562,470,56277470114,77,114,Dak'fron,562.6015625,-470.109375,-120,-25,Deep Desert,Brown
43856,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,602,475,6024047595,40,95,Dak'fron,602.3125,-475.2578125,-21,-27,Deep Desert,Brown
43857,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,677,454,67763454121,63,121,Dak'fron,677.4921875,-454.0546875,-35,0,Deep Desert,Brown
43858,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,562,482,56263482105,63,105,Dak'fron,562.4921875,-482.1796875,-107,0,Deep Desert,Brown
43859,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,536,478,5360947883,9,83,Dak'fron,536.0703125,-478.3515625,71,0,Deep Desert,Brown
43860,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,667,467,6671246783,12,83,Dak'fron,667.09375,-467.3515625,-95,0,Deep Desert,Brown
43861,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,719,495,71942495124,42,124,Dak'fron,719.328125,-495.03125,77,0,Deep Desert,Brown
43862,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,707,493,7074949333,49,33,Dak'fron,707.3828125,-493.7421875,-148,-14,Deep Desert,Brown
43863,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,553,468,5538146809,81,9,Dak'fron,553.6328125,-468.9296875,-146,-24,Deep Desert,Brown
43864,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,592,479,5923547957,35,57,Dak'fron,592.2734375,-479.5546875,-124,-3,Deep Desert,Brown
43865,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,579,492,57910349248,103,48,Dak'fron,579.8046875,-492.625,-143,-7,Deep Desert,Brown
43866,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,553,479,5530147919,1,19,Dak'fron,553.0078125,-479.8515625,-50,-24,Deep Desert,Brown
43867,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,654,463,6541546307,15,7,Dak'fron,654.1171875,-463.9453125,-155,-19,Deep Desert,Brown
43868,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,535,478,5355947805,59,5,Dak'fron,535.4609375,-478.9609375,-52,0,Deep Desert,Brown
43869,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,640,468,64011546851,115,51,Dak'fron,640.8984375,-468.6015625,20,0,Deep Desert,Brown
43871,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,686,487,6860248793,2,93,Dak'fron,686.015625,-487.2734375,-69,-2,Deep Desert,Brown
43872,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,700,492,700121492116,121,116,Dak'fron,700.9453125,-492.09375,-164,-21,Deep Desert,Brown
43874,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,592,478,59211647891,116,91,Dak'fron,592.90625,-478.2890625,18,-6,Deep Desert,Brown
43875,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,667,458,66711745812,117,12,Dak'fron,667.9140625,-458.90625,-42,-30,Deep Desert,Brown
43876,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,634,470,63410547007,105,7,Dak'fron,634.8203125,-470.9453125,100,-2,Deep Desert,Brown
43877,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,590,471,5908747187,87,87,Dak'fron,590.6796875,-471.3203125,124,0,Deep Desert,Brown
43879,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,731,493,73121493111,21,111,Dak'fron,731.1640625,-493.1328125,-3,-18,Deep Desert,Brown
43881,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,650,464,65007464122,7,122,Dak'fron,650.0546875,-464.046875,-139,-2,Deep Desert,Brown
43882,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,498,473,4986747315,67,15,Dak'fron,498.5234375,-473.8828125,173,-8,Deep Desert,Brown
43884,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,624,436,6244343668,43,68,Dak'fron,624.3359375,-436.46875,-54,-1,Deep Desert,Brown
43885,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,633,484,6335748425,57,25,Dak'fron,633.4453125,-484.8046875,-41,-16,Deep Desert,Brown
43886,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,620,433,6206643360,66,60,Dak'fron,620.515625,-433.53125,121,-18,Deep Desert,Brown
43887,Rocks,1,WOD_Rocks_Flat_Brown_Small_01,588,450,5883445002,34,2,Dak'fron,588.265625,-450.984375,28,0,Deep Desert,Brown
43888,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,626,470,6268047007,80,7,Dak'fron,626.625,-470.9453125,160,0,Deep Desert,Brown
43889,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,615,469,6156846902,68,2,Dak'fron,615.53125,-469.984375,-74,0,Deep Desert,Brown
43890,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,573,472,57337472125,37,125,Dak'fron,573.2890625,-472.0234375,-156,0,Deep Desert,Brown
43891,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,673,457,67331457117,31,117,Dak'fron,673.2421875,-457.0859375,-96,0,Deep Desert,Brown
43892,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,552,469,55278469127,78,127,Dak'fron,552.609375,-469.0078125,168,0,Deep Desert,Brown
43893,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,702,492,7027149234,71,34,Dak'fron,702.5546875,-492.734375,-43,-11,Deep Desert,Brown
43894,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,510,470,510109470116,109,116,Dak'fron,510.8515625,-470.09375,-92,-24,Deep Desert,Brown
43895,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,568,485,56811848580,118,80,Dak'fron,568.921875,-485.375,-33,-14,Deep Desert,Brown
43896,Rocks,1,WOD_Rocks_Flat_Brown_Large_05,702,492,7029249236,92,36,Dak'fron,702.71875,-492.71875,11,-6,Deep Desert,Brown
43897,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,527,486,527118486127,118,127,Dak'fron,527.921875,-486.0078125,-135,-1,Deep Desert,Brown
43898,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,531,464,5313046495,30,95,Dak'fron,531.234375,-464.2578125,113,-9,Deep Desert,Brown
43899,Rocks,1,WOD_Rocks_Flat_Brown_Small_02,624,436,6241343666,13,66,Dak'fron,624.1015625,-436.484375,-46,0,Deep Desert,Brown
43900,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,579,446,579105446112,105,112,Dak'fron,579.8203125,-446.125,75,0,Deep Desert,Brown
43901,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,515,476,51593476107,93,107,Dak'fron,515.7265625,-476.1640625,-11,0,Deep Desert,Brown
43902,Rocks,1,WOD_Rocks_Flat_Brown_Small_06,613,442,61310544225,105,25,Dak'fron,613.8203125,-442.8046875,124,0,Deep Desert,Brown
43903,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,691,490,6913749022,37,22,Dak'fron,691.2890625,-490.828125,-23,0,Deep Desert,Brown
43904,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,590,497,590111497118,111,118,Dak'fron,590.8671875,-497.078125,-42,0,Deep Desert,Brown
43905,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,526,459,5263245957,32,57,Dak'fron,526.25,-459.5546875,147,-7,Deep Desert,Brown
43906,Rocks,1,WOD_Rocks_Flat_Brown_Large_06,676,455,6760745599,7,99,Dak'fron,676.0546875,-455.2265625,43,0,Deep Desert,Brown
43907,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,627,470,6275447009,54,9,Dak'fron,627.421875,-470.9296875,-121,-10,Deep Desert,Brown
43908,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,591,471,5917947118,79,18,Dak'fron,591.6171875,-471.859375,23,-12,Deep Desert,Brown
43909,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,623,434,6233843461,38,61,Dak'fron,623.296875,-434.5234375,131,0,Deep Desert,Brown
43910,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,655,464,65564464118,64,118,Dak'fron,655.5,-464.078125,154,0,Deep Desert,Brown
43911,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,519,467,5191946770,19,70,Dak'fron,519.1484375,-467.453125,105,0,Deep Desert,Brown
43912,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,634,441,6346944135,69,35,Dak'fron,634.5390625,-441.7265625,-12,-14,Deep Desert,Brown
43914,Rocks,1,WOD_Rocks_Flat_Brown_Medium_09,663,462,66311246265,112,65,Dak'fron,663.875,-462.4921875,-122,-16,Deep Desert,Brown
43915,Rocks,1,WOD_Rocks_Flat_Brown_Medium_12,716,495,71645495101,45,101,Dak'fron,716.3515625,-495.2109375,-147,-26,Deep Desert,Brown
43916,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,559,469,5598646932,86,32,Dak'fron,559.671875,-469.75,139,-23,Deep Desert,Brown
43917,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,635,442,6352544283,25,83,Dak'fron,635.1953125,-442.3515625,-71,-30,Deep Desert,Brown
43918,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,690,489,6900748999,7,99,Dak'fron,690.0546875,-489.2265625,-143,-3,Deep Desert,Brown
43919,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,566,471,56661471108,61,108,Dak'fron,566.4765625,-471.15625,-55,-12,Deep Desert,Brown
43920,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,672,472,6729347224,93,24,Dak'fron,672.7265625,-472.8125,82,-12,Deep Desert,Brown
43921,Rocks,1,WOD_Rocks_Flat_Brown_Large_08,580,492,5808349216,83,16,Dak'fron,580.6484375,-492.875,42,-19,Deep Desert,Brown
43922,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,647,448,64792448128,92,128,Dak'fron,647.71875,-448,-151,0,Deep Desert,Brown
43923,Rocks,1,WOD_Rocks_Flat_Brown_Small_08,579,446,5799544690,95,90,Dak'fron,579.7421875,-446.296875,-140,0,Deep Desert,Brown
43924,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,515,472,5150847276,8,76,Dak'fron,515.0625,-472.40625,-4,0,Deep Desert,Brown
43925,Rocks,1,WOD_Rocks_Flat_Brown_Small_10,613,443,61364443127,64,127,Dak'fron,613.5,-443.0078125,-66,0,Deep Desert,Brown
43926,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,595,481,59510948111,109,11,Dak'fron,595.8515625,-481.9140625,-132,-14,Deep Desert,Brown
43927,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,669,469,6697146951,71,51,Dak'fron,669.5546875,-469.6015625,163,-6,Deep Desert,Brown
43928,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,527,485,5274848567,48,67,Dak'fron,527.375,-485.4765625,61,-14,Deep Desert,Brown
43929,Rocks,1,WOD_Rocks_Flat_Brown_Medium_10,534,466,53439466128,39,128,Dak'fron,534.3046875,-466,146,-18,Deep Desert,Brown
43930,Rocks,1,WOD_Rocks_Flat_Brown_Large_07,560,482,56036482113,36,113,Dak'fron,560.28125,-482.1171875,6,-24,Deep Desert,Brown
43931,Rocks,1,WOD_Rocks_Flat_Brown_Large_09,648,447,64812444770,124,70,Dak'fron,648.96875,-447.453125,-55,-22,Deep Desert,Brown
43932,Rocks,1,WOD_Rocks_Flat_Brown_Small_03,641,444,6411744465,17,65,Dak'fron,641.1328125,-444.4921875,-161,0,Deep Desert,Brown
43933,Rocks,1,WOD_Rocks_Flat_Brown_Small_04,590,452,5903445264,34,64,Dak'fron,590.265625,-452.5,142,0,Deep Desert,Brown
43934,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,562,482,5625448292,54,92,Dak'fron,562.421875,-482.28125,70,0,Deep Desert,Brown
43935,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,673,477,67310947763,109,63,Dak'fron,673.8515625,-477.5078125,141,0,Deep Desert,Brown
43936,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,586,450,58689450112,89,112,Dak'fron,586.6953125,-450.125,-37,-19,Deep Desert,Brown
43937,Rocks,1,WOD_Rocks_Flat_Brown_Medium_03,541,468,5416246811,62,11,Dak'fron,541.484375,-468.9140625,117,-22,Deep Desert,Brown
43938,Rocks,1,WOD_Rocks_Flat_Brown_Medium_04,552,468,5522546806,25,6,Dak'fron,552.1953125,-468.953125,20,-23,Deep Desert,Brown
43939,Rocks,1,WOD_Rocks_Flat_Brown_Medium_05,632,475,632100475123,100,123,Dak'fron,632.78125,-475.0390625,54,-2,Deep Desert,Brown
43940,Rocks,1,WOD_Rocks_Flat_Brown_Large_01,538,467,53811546703,115,3,Dak'fron,538.8984375,-467.9765625,-159,-18,Deep Desert,Brown
43941,Rocks,1,WOD_Rocks_Flat_Brown_Large_02,633,484,6332248401,22,1,Dak'fron,633.171875,-484.9921875,-12,-14,Deep Desert,Brown
43942,Rocks,1,WOD_Rocks_Flat_Brown_Large_03,730,493,730109493117,109,117,Dak'fron,730.8515625,-493.0859375,178,-10,Deep Desert,Brown
43943,Rocks,1,WOD_Rocks_Flat_Brown_Large_04,587,474,5872947422,29,22,Dak'fron,587.2265625,-474.828125,-145,-27,Deep Desert,Brown
43945,Rocks,1,WOD_Rocks_Flat_Brown_Small_05,687,487,6873748726,37,26,Dak'fron,687.2890625,-487.796875,9,0,Deep Desert,Brown
43946,Rocks,1,WOD_Rocks_Flat_Brown_Small_07,592,477,592113477115,113,115,Dak'fron,592.8828125,-477.1015625,-73,0,Deep Desert,Brown
43947,Rocks,1,WOD_Rocks_Flat_Brown_Small_09,631,441,631102441111,102,111,Dak'fron,631.796875,-441.1328125,-56,0,Deep Desert,Brown
43948,Rocks,1,WOD_Rocks_Flat_Brown_Medium_01,587,450,5874345030,43,30,Dak'fron,587.3359375,-450.765625,-163,-21,Deep Desert,Brown
43949,Rocks,1,WOD_Rocks_Flat_Brown_Medium_02,559,469,55912046917,120,17,Dak'fron,559.9375,-469.8671875,-104,-18,Deep Desert,Brown
43950,Rocks,1,WOD_Rocks_Flat_Brown_Medium_06,651,464,65107464110,7,110,Dak'fron,651.0546875,-464.140625,-136,-9,Deep Desert,Brown
43951,Rocks,1,WOD_Rocks_Flat_Brown_Medium_07,587,450,5874345073,43,73,Dak'fron,587.3359375,-450.4296875,-32,-4,Deep Desert,Brown
43952,Rocks,1,WOD_Rocks_Flat_Brown_Medium_08,632,473,632115473117,115,117,Dak'fron,632.8984375,-473.0859375,-4,-29,Deep Desert,Brown
